,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
28,0.19235186,0.28305224,0.35142735,0.2190733,0.07632635,0.2968396,0.19798166,0.33171389,0.16233005,0.3161593,0.20243798,0.13872504,0.23767988,0.2583236,0.13061321,0.23584658,0.32232127,0.18966776,0.29776236,0.14099765,0.25700518,0.31001395,0.12001729,0.09550306,0.12041703,0.19480494,0.12843859,1.0,0.14591992,0.18472072,0.34814554,0.24352993,0.22237791,0.21552289,0.09375928,0.23242262,0.3031318,0.28196028,0.059577946,0.20641987,0.19326758,0.33666602,0.46149752,0.30861482,0.16503859,0.32667986,0.24549986,0.3325186,0.25552312,0.23513035,0.15825911,0.5261144,0.20865326,0.04674545,0.3157865,0.18388426,0.1716408,0.13207938,0.18123868,0.33022517,0.34632665,0.22841911,0.10957937,0.16928726,0.11926395,0.17300999,0.22866966,0.12650168,0.23818934,0.44612026,0.1714312,0.35043976,0.2911746,0.23196769,0.081033476,0.18067332,0.17780125,0.2586856,0.14125316,0.36239684,0.3351889,0.21515982,0.1526057,0.19961318
29,0.29537413,0.2713874,0.10079165,0.16128856,0.21626669,0.21400121,0.19972399,0.1387515,0.116777785,0.060075354,0.18090554,0.16007102,0.24594782,0.07096335,0.39829972,0.30978474,0.2788233,0.15400566,0.34346765,0.2045942,0.28144187,0.1211538,0.13222282,0.18417075,0.22321594,0.2862073,0.13377286,0.14591992,1.0000001,0.26301914,0.21231703,0.16459942,0.18912351,0.02266642,0.15096073,0.14280805,0.10897113,0.19625185,0.23677783,0.23484671,0.27171373,0.1655749,0.32854718,0.25809973,0.30693454,0.26452047,0.17065904,0.07620816,0.10496347,0.31866926,0.08471148,0.12024554,0.30486828,0.13700162,0.09983077,0.08773118,0.32096198,0.17213103,0.09923814,0.23025408,0.13401279,0.6288091,0.23727898,0.22978875,0.08846333,0.36736977,0.116635755,0.2882116,0.3322614,0.12926435,0.23597854,0.27313438,0.2683193,0.24509364,0.20898947,0.23720819,0.054626167,0.22448862,0.11528964,0.270947,0.22673196,0.20668945,0.19423959,0.23937395
30,0.33000642,0.37223822,0.16003482,0.08676113,0.31746513,0.12817289,0.61908245,0.07840894,0.12727182,0.04998909,0.051405635,0.38917837,0.23341024,0.1611667,0.3690633,0.32433188,0.32041174,0.28785247,0.2534744,0.42408252,0.1207084,-0.038614552,0.23385295,0.37221396,0.05365572,0.40572274,0.14523275,0.18472072,0.26301914,1.0,0.4354948,0.21113329,0.16075517,-0.008493167,0.049344234,-0.056379512,0.06679934,0.35411054,0.21979403,0.21202615,0.27609578,0.1499508,0.25194108,0.10410908,0.36037067,0.20375459,0.20563559,0.14998795,0.24424453,0.06677297,0.26646903,0.01615727,0.24491538,0.3772585,0.25124687,0.19005056,0.16078544,0.2816718,0.07907483,0.3143566,0.3740484,0.39946422,0.044909522,0.09805004,0.29296356,0.17897521,0.13271792,0.07352109,0.34593916,0.19001277,0.1826489,0.14998458,0.26421648,0.40151048,0.057739973,0.19634625,-0.055985592,0.10891433,0.17327599,0.25374672,0.3988663,0.110835746,0.0030776132,0.42030764
31,0.38355154,0.39509743,0.25706837,0.21988682,0.12907718,0.21605463,0.46631113,0.17208174,0.26623935,0.2960429,0.17282727,0.36476654,0.32066375,0.2550513,0.21673968,0.30226228,0.22967246,0.16792178,0.3891604,0.5242007,0.22285315,0.15237632,0.1375269,0.20647109,0.19828603,0.3361444,0.16279909,0.34814554,0.21231703,0.4354948,1.0000001,0.3289615,0.20487449,0.045244858,0.17795736,0.12610729,0.24191393,0.2730799,0.112040035,0.16747417,0.32769656,0.28383845,0.33976868,0.31691203,0.23875812,0.33772954,0.15404448,0.35131827,0.31908023,0.15535127,0.20308907,0.14821945,0.271737,0.17900763,0.25521094,0.18719016,0.031179635,0.14535436,0.25439808,0.33621913,0.33102277,0.23296626,0.02923721,0.25552675,0.20603131,0.15268356,0.26069054,0.14494789,0.2773103,0.23262468,0.19234338,0.28127027,0.27945143,0.31290248,-0.007245306,0.09267162,0.09607208,0.20876811,0.17444748,0.36919793,0.25687435,0.27508482,0.1355342,0.3220305
32,0.33506796,0.30259746,0.113253295,0.18035588,0.2697407,0.39139187,0.19380169,0.21172099,0.23974873,0.32812065,0.21153133,0.35786864,0.31242475,0.20826137,0.31705818,0.12016763,0.21282704,0.16639139,0.41485572,0.34548336,0.1343149,0.07380928,0.2770576,0.23919272,0.264819,0.32098484,0.16398555,0.24352993,0.16459942,0.21113329,0.3289615,1.0000001,0.18079568,0.082205825,0.31423602,0.25165027,0.22336698,0.21414998,0.14030391,0.21072564,0.5088718,0.39475754,0.33634287,0.2875675,0.21424448,0.24499036,0.39363888,0.3007996,0.29671875,0.19399771,0.34261614,0.121929735,0.44002196,0.31463125,0.23114996,0.23630945,0.1769264,0.269009,0.16789345,0.3294955,0.30868322,0.30802414,0.14533989,0.25345284,0.2318717,0.23951663,0.17742537,0.27033478,0.3374529,0.10692144,0.3937561,0.25795442,0.3082379,0.25968152,0.05157676,0.20616505,0.13449325,0.33420855,0.1254558,0.4555447,0.30064854,0.24757776,0.071624875,0.27416205
33,0.2778744,0.24457008,0.110694595,0.3005931,0.110408954,0.28511104,0.26792237,0.16431427,0.0826327,0.20068495,0.15868022,0.07379393,0.28851613,0.25197464,0.11621707,0.44049606,0.22553624,0.20788187,0.22327791,0.15128174,0.20185639,0.052043967,0.082929224,0.22626099,0.1911042,0.34217617,0.07125008,0.22237791,0.18912351,0.16075517,0.20487449,0.18079568,1.0000001,0.17677446,0.13391677,0.33609012,0.15229635,0.3890407,0.20695059,0.3309967,0.2575232,0.28120732,0.25822347,0.37571418,0.0884653,0.27654245,0.1276546,0.35774615,0.2922587,0.30217195,0.26309493,0.27803794,0.15900034,0.05587617,0.2384869,0.26383212,0.054704495,0.07690269,0.20455502,0.40960774,0.3837697,0.23867753,0.19323878,0.09510201,0.13100897,0.102303706,0.24987508,0.31701183,0.307664,0.19831881,0.21518023,0.27589768,0.24109496,0.2653565,0.12488793,0.14235777,0.3519165,0.31314972,0.26296782,0.2788191,0.16041617,0.18191634,0.21523565,0.24781214
34,0.10870779,0.15179141,0.076177046,0.108991,-0.06992135,0.19441743,0.027992677,0.09680053,0.15250234,0.1985854,0.17844692,-0.020298354,0.11114198,0.20160998,0.019883487,0.2094051,0.07374721,0.11395502,0.09324504,0.015735244,0.19903268,0.11740224,0.09951393,0.13300742,0.13814881,0.16646296,0.06303988,0.21552289,0.02266642,-0.008493167,0.045244858,0.082205825,0.17677446,1.0000001,0.045825154,0.2963931,0.081086636,0.16172473,0.07083307,0.09822854,0.047766406,0.12348463,0.20271462,0.13956738,0.08942088,0.19707821,0.10874258,0.1433863,0.1547351,0.2824126,0.11650576,0.28438205,0.13816357,-0.04238671,0.119030856,0.17358676,0.17536044,0.16656604,0.05601746,0.19787936,0.32715297,0.07164668,0.1158518,0.112862125,0.038085017,0.2247649,0.059198923,0.16018093,0.13486682,0.07472595,0.1436021,0.036873348,0.04394302,0.1193234,0.12518343,0.15471543,0.14118282,0.18732232,0.15612715,0.05763585,0.013068434,0.13688774,-0.013234125,0.092409626
35,0.1871474,0.2427838,0.13868684,0.2568006,0.17018612,0.20853654,0.17285074,0.23647782,0.23855706,0.08610452,0.22351918,0.29673526,0.2564882,0.24804693,0.23184201,0.20114478,0.062466517,0.18667598,0.3623443,0.16807702,0.23157614,0.02833271,0.19941752,0.2624522,0.2644885,0.19622408,0.22263286,0.09375928,0.15096073,0.049344234,0.17795736,0.31423602,0.13391677,0.045825154,1.0,0.122466,0.06547955,0.15365233,0.18564057,0.2198371,0.32883728,0.18226649,0.3054547,0.31996185,0.13944325,0.2639976,0.27821535,0.16894482,0.16254672,0.21846199,0.1410602,0.007353436,0.26156116,0.05575457,0.13342662,0.15378128,0.21046126,0.070195645,0.16201764,0.19742773,0.18194048,0.19150726,0.09632246,0.38739753,0.2394185,0.2754444,0.13712311,0.26922393,0.17321885,0.020936413,0.37354988,0.27144006,0.17065077,0.16411543,0.10517831,0.23006126,0.0357171,0.22871514,0.24315119,0.23219618,0.19409144,0.2220885,0.1567249,0.13312514
36,0.13463186,0.16002727,0.13029656,0.29015997,0.000819721,0.32823837,0.023879042,0.19727969,0.09767727,0.22687514,0.20566672,0.065946884,0.3326321,0.18684055,0.06603878,0.2610434,0.094198324,0.14223488,0.11624717,0.04147179,0.29420063,0.08359195,-0.08688232,0.1293028,0.34130806,0.17701699,0.1728738,0.23242262,0.14280805,-0.056379512,0.12610729,0.25165027,0.33609012,0.2963931,0.122466,1.0,0.23177202,0.23254518,0.13143258,0.21958043,0.20410413,0.13822037,0.20892599,0.30743998,0.088797994,0.26023558,0.13523799,0.20251694,0.24555504,0.19748956,0.18624386,0.2675205,0.21598718,-0.099427536,0.13324496,0.10245469,0.16587228,0.019144539,0.16958922,0.23258336,0.19870234,0.12557866,0.18731,0.061730664,0.08991048,0.121262826,0.19071919,0.34047386,0.20197332,0.09403905,0.11368689,0.24246135,0.30288005,0.10071212,0.1587939,-0.009677693,0.19753405,0.21140045,0.10419361,0.20898697,0.09272854,0.13858593,0.27220333,0.08164966
37,0.15398915,0.19963883,0.065084115,0.1359858,0.06969927,0.18251471,0.20429897,0.12687467,0.24947374,0.42867744,0.051219538,0.15860543,0.39606073,0.118538775,0.10735926,0.119249165,0.07540149,0.08105041,0.25434086,0.13786852,0.17569539,0.12449838,0.099363156,0.032345545,0.1505555,0.3344637,0.22053935,0.3031318,0.10897113,0.06679934,0.24191393,0.22336698,0.15229635,0.081086636,0.06547955,0.23177202,1.0000001,0.1691287,0.021401081,0.18316534,0.13837253,0.26651594,0.3089253,0.19054092,0.27004373,0.10495098,0.1769267,0.37706032,0.39846945,0.28709495,0.14741728,0.18080555,0.27880663,0.14768188,0.22967187,0.15939462,0.24350534,0.135384,0.09804893,0.35665175,0.28138068,0.16128553,0.102068506,0.09442066,0.08359512,0.17666961,0.10126063,0.13163146,0.24922028,0.23409036,0.054748107,0.24945384,0.14914466,0.1590247,0.1243667,0.15757102,0.24096376,0.3200709,-0.018365432,0.25693113,0.10930668,0.0818937,0.09750418,0.12625986
38,0.34989595,0.42064926,0.25535864,0.21115974,0.09619535,0.2770179,0.37808284,0.13913363,0.15486562,0.17503282,0.21265437,0.2274016,0.35868666,0.2618536,0.2490732,0.47804588,0.34599534,0.32697496,0.24285142,0.37941787,0.21205755,0.07409937,0.20705496,0.48241946,0.26231444,0.3881937,0.2129531,0.28196028,0.19625185,0.35411054,0.2730799,0.21414998,0.3890407,0.16172473,0.15365233,0.23254518,0.1691287,1.0000001,0.4907398,0.22070298,0.32607877,0.17799139,0.31518748,0.28210807,0.30378985,0.37359068,0.19387738,0.3064412,0.25146595,0.24653292,0.27172405,0.186958,0.3142497,0.22083029,0.30429298,0.18825354,0.22488913,0.24742824,0.14263341,0.3115924,0.28991047,0.29758132,0.15575354,0.19310033,0.25553802,0.18214427,0.20743324,0.17920771,0.42933586,0.19326094,0.28419125,0.20530437,0.31476387,0.41182566,0.17213598,0.10621778,0.22465101,0.15945956,0.26372626,0.257027,0.33680698,0.17728305,0.13203442,0.47205386
39,0.3008323,0.34980598,0.3301693,0.15681982,0.10745798,0.21090248,0.19186622,0.0781372,0.054178532,0.0505528,0.22238617,0.1853252,0.27285394,0.21387391,0.10293775,0.40102375,0.22670142,0.17857988,0.18365012,0.303833,0.15198347,0.08750993,0.17289932,0.30269676,0.2576363,0.27469474,0.08758523,0.059577946,0.23677783,0.21979403,0.112040035,0.14030391,0.20695059,0.07083307,0.18564057,0.13143258,0.021401081,0.4907398,1.0000001,0.23657694,0.39176202,0.05148536,0.2333775,0.2550383,0.28119066,0.2428178,0.1765009,0.13150913,0.18895507,0.21563293,0.17824905,0.04476475,0.26081693,0.12789156,0.24382181,0.06252551,0.22868395,0.16769269,0.1889031,0.2530068,0.11641865,0.27618346,0.17542024,0.24087894,0.23475066,0.20079458,0.15667301,0.111452594,0.2861655,0.11200756,0.31214207,0.117141634,0.16900858,0.38671452,0.1400711,0.13540144,0.1203191,0.07779417,0.2930174,0.2184971,0.18128252,0.04246544,0.09867335,0.3726184
40,0.2020112,0.22848055,0.11705879,0.21832068,0.2381854,0.12091367,0.3490337,0.18730462,0.26728615,0.14908384,0.19849177,0.18261293,0.2757561,0.12993093,0.18599889,0.3318556,0.059135735,0.025259055,0.29891637,0.13038674,0.18711261,0.064302966,0.19780067,0.22893007,0.26266554,0.25497255,0.14359704,0.20641987,0.23484671,0.21202615,0.16747417,0.21072564,0.3309967,0.09822854,0.2198371,0.21958043,0.18316534,0.22070298,0.23657694,1.0000001,0.15852582,0.15271813,0.3368606,0.3647406,0.14688309,0.12633911,0.3488372,0.15035167,0.23245615,0.18884267,0.26841417,0.15160096,0.42219314,0.2588433,0.2049046,0.15001908,0.15080126,0.13251038,0.17423937,0.35608193,0.20024511,0.42173395,0.22802612,0.3175975,0.10923979,0.24626863,0.24690434,0.24067073,0.19980556,0.23262806,0.18945655,0.33630198,0.14404543,0.2085462,0.047707725,0.3242043,0.12879495,0.25006706,0.47602227,0.16061789,0.26988176,0.16481772,0.29595712,0.15761831
41,0.4390785,0.4394814,0.12708877,0.30743578,0.16477013,0.6009693,0.28084806,0.12668408,0.22245508,0.33903772,0.3119163,0.3545845,0.29760706,0.3487052,0.43229228,0.27691844,0.39736593,0.21536978,0.42521328,0.48378542,0.10671039,-0.033035673,0.32602534,0.37284246,0.44434658,0.3641966,0.17772385,0.19326758,0.27171373,0.27609578,0.32769656,0.5088718,0.2575232,0.047766406,0.32883728,0.20410413,0.13837253,0.32607877,0.39176202,0.15852582,1.0,0.3293463,0.41495457,0.27286974,0.29142112,0.24264273,0.32178882,0.22943556,0.29742345,0.25543287,0.25937232,0.13070561,0.4356025,0.29173955,0.31798935,0.18358587,0.2747072,0.31315565,0.29490158,0.28588927,0.36274108,0.2339526,0.24250862,0.350117,0.28835094,0.40093037,0.29797137,0.27141935,0.3625798,0.20820451,0.49884158,0.2258715,0.39301252,0.38040948,0.09782594,0.24876833,0.13147818,0.416968,0.21212353,0.6552359,0.22351758,0.14026505,0.016849842,0.44785094
42,0.30309463,0.3063088,0.25941724,0.1560263,0.182303,0.24742976,0.19828255,0.28575486,0.16281264,0.349349,0.14072151,0.21340656,0.34137985,0.18841985,0.23186356,0.21615261,0.30694202,0.14834243,0.2982644,0.20948759,0.21230388,0.14685094,0.14580077,0.20578296,0.22057825,0.3574239,0.2978272,0.33666602,0.1655749,0.1499508,0.28383845,0.39475754,0.28120732,0.12348463,0.18226649,0.13822037,0.26651594,0.17799139,0.05148536,0.15271813,0.3293463,1.0,0.28142554,0.28524366,0.19185793,0.3340711,0.2507985,0.2686707,0.37194413,0.21444672,0.2398016,0.32816535,0.3396485,0.22794613,0.2543417,0.27868566,0.07869435,0.24592298,0.25281987,0.32028228,0.35376087,0.2814357,0.15754798,0.16241832,0.12139398,0.20346586,0.14692748,0.17443338,0.31224746,0.23413822,0.19296466,0.39204085,0.13851283,0.25965303,-0.00661554,0.11287563,0.094698384,0.30119878,0.09434675,0.37242875,0.18828595,0.1756748,0.06000739,0.13822462
43,0.28619927,0.40148342,0.21898475,0.32157734,0.146786,0.39773753,0.34817636,0.17801207,0.3102832,0.4525209,0.27754524,0.33885378,0.36749017,0.24531056,0.2685934,0.29305953,0.27606604,0.15812182,0.44665042,0.3151892,0.35953858,0.1281915,0.2033922,0.22723722,0.25267616,0.3641136,0.19919091,0.46149752,0.32854718,0.25194108,0.33976868,0.33634287,0.25822347,0.20271462,0.3054547,0.20892599,0.3089253,0.31518748,0.2333775,0.3368606,0.41495457,0.28142554,1.0,0.36183414,0.3250631,0.3074573,0.2398041,0.21041217,0.25839025,0.41938257,0.16211572,0.3163124,0.3740909,0.27332327,0.27690208,0.15213886,0.26176277,0.27907425,0.2432891,0.42203593,0.31515455,0.4113357,0.3231731,0.2877018,0.16180472,0.34061393,0.2194623,0.190678,0.3221978,0.23973224,0.29675266,0.35670033,0.31795275,0.31143534,0.11874969,0.30580485,0.080153994,0.37318662,0.23619008,0.37259927,0.2046589,0.23923662,0.18884525,0.359717
44,0.19496758,0.24385299,0.22968055,0.46871015,0.1845768,0.17849293,0.2325762,0.37817112,0.23757495,0.14565551,0.15896247,0.1268958,0.24146888,0.18822205,0.17086507,0.29357544,0.18358524,0.1289994,0.31081656,0.15194651,0.28803322,0.34611255,0.12138781,0.17195532,0.32410654,0.2590568,0.16883315,0.30861482,0.25809973,0.10410908,0.31691203,0.2875675,0.37571418,0.13956738,0.31996185,0.30743998,0.19054092,0.28210807,0.2550383,0.3647406,0.27286974,0.28524366,0.36183414,1.0000001,0.061145876,0.39488018,0.26934057,0.25165045,0.19423462,0.32228622,0.14759773,0.36688143,0.3053857,0.089105554,0.0665621,0.120217636,0.033143576,0.063075826,0.18861765,0.3412418,0.22844054,0.26763317,0.21884671,0.20406395,0.122541204,0.118453,0.15043028,0.26867792,0.21891445,0.24979419,0.3160439,0.54707813,0.16212401,0.118849784,0.2125618,0.15017651,0.21457903,0.18714625,0.2683031,0.25502065,0.18098317,0.31836015,0.42253134,0.20790584
45,0.40150958,0.49064797,0.11617728,0.08368188,0.11510738,0.25468054,0.3296589,0.038746927,0.1897583,0.17070836,0.09728597,0.37727565,0.41814244,0.22236265,0.2893206,0.34611607,0.39538664,0.2374224,0.3208354,0.42313784,0.25286546,-0.042812143,0.22615892,0.39020738,0.07795124,0.403857,0.12754734,0.16503859,0.30693454,0.36037067,0.23875812,0.21424448,0.0884653,0.08942088,0.13944325,0.088797994,0.27004373,0.30378985,0.28119066,0.14688309,0.29142112,0.19185793,0.3250631,0.061145876,1.0000001,0.27614123,0.22197795,0.23705253,0.29329258,0.2834027,0.31906417,0.08328256,0.28475678,0.2662136,0.33586788,0.13379343,0.35162172,0.3295145,0.18361251,0.25884867,0.21573853,0.2687625,0.049536303,0.21048161,0.33237508,0.25670388,0.18163806,0.1417574,0.4872839,0.23919159,0.31002513,0.14704861,0.38993794,0.3228382,0.10197511,0.21981572,0.049816508,0.13259879,0.062828526,0.30301082,0.30408132,0.040691573,0.028368957,0.34392357
46,0.23915587,0.37466002,0.41947335,0.128069,-0.015433918,0.19355813,0.1505592,0.32462373,0.19715178,0.1211461,0.16238599,0.21252976,0.31950513,0.16618752,0.22446541,0.34896073,0.43731305,0.2455824,0.33372685,0.25464842,0.20356646,0.1474157,0.1713182,0.2759048,0.16041629,0.2278045,0.20611653,0.32667986,0.26452047,0.20375459,0.33772954,0.24499036,0.27654245,0.19707821,0.2639976,0.26023558,0.10495098,0.37359068,0.2428178,0.12633911,0.24264273,0.3340711,0.3074573,0.39488018,0.27614123,1.0000002,0.24040402,0.25542992,0.14491566,0.24341382,0.2446356,0.26259267,0.14417161,0.10923334,0.30139568,0.19072104,0.11321209,0.2506019,0.19080955,0.19668311,0.27268866,0.33212987,0.04811097,0.13859689,0.19756106,0.10316866,0.14102855,0.25486487,0.34445924,0.17773788,0.20063652,0.26070327,0.2740056,0.2857209,0.1360012,-0.032689676,0.050016448,0.07444164,0.08505647,0.23278284,0.25127792,0.22794998,0.15874958,0.220332
47,0.26865748,0.23312964,0.08762767,0.14832215,0.22193532,0.2187638,0.22115842,0.28729588,0.2996978,0.21655671,0.13754918,0.23957874,0.1849934,0.20775509,0.30554855,0.21566422,0.21825947,0.14031532,0.38854092,0.23504482,0.1608995,0.06114416,0.341019,0.18153666,0.26756555,0.22095066,0.21947683,0.24549986,0.17065904,0.20563559,0.15404448,0.39363888,0.1276546,0.10874258,0.27821535,0.13523799,0.1769267,0.19387738,0.1765009,0.3488372,0.32178882,0.2507985,0.2398041,0.26934057,0.22197795,0.24040402,1.0,0.20046802,0.17590183,0.2588688,0.24055952,0.19082569,0.29386687,0.19958702,0.13810927,0.09070384,0.3284734,0.18854454,0.16701373,0.19057786,0.23802112,0.23527607,0.18358946,0.32559136,0.13764608,0.3207698,0.31038862,0.2157166,0.2611545,0.115330175,0.36455512,0.25434846,0.14784588,0.18892072,0.17731597,0.30618507,0.043890014,0.24875307,0.22965318,0.31305,0.27766296,0.22900459,0.29664686,0.18346389
48,0.35427505,0.15819313,0.101492174,0.25672752,0.108462036,0.29905897,0.26256728,0.087945715,0.30106065,0.26826054,0.12193496,0.25390676,0.44177842,0.22182672,0.14556594,0.3049249,0.20429574,0.3576926,0.3872761,0.27241102,0.17164414,0.00907229,0.14882451,0.11475191,0.17223027,0.28044158,0.15021074,0.3325186,0.07620816,0.14998795,0.35131827,0.3007996,0.35774615,0.1433863,0.16894482,0.20251694,0.37706032,0.3064412,0.13150913,0.15035167,0.22943556,0.2686707,0.21041217,0.25165045,0.23705253,0.25542992,0.20046802,1.0000001,0.29322925,0.3493324,0.30814457,0.20780239,0.23291133,0.1993391,0.31127682,0.20000154,0.12472232,0.11754028,0.2507215,0.3473143,0.31078961,0.18699919,0.22955029,0.1473437,0.12066935,0.0718109,0.3304211,0.31641373,0.37943208,0.3107378,0.16593269,0.37586364,0.2394267,0.24229906,0.17364372,0.17040761,0.30756217,0.291601,0.11896648,0.38197806,0.1955744,0.26945212,0.09266473,0.30713457
49,0.25794703,0.2527472,0.24043918,0.3184597,0.09334735,0.32355043,0.21030524,0.18887782,0.21843195,0.3293241,0.12348169,0.25871632,0.49780163,0.28314996,0.16280417,0.33487147,0.2440101,0.25614175,0.36817804,0.3252913,0.36364168,0.14544459,0.22040507,0.22852224,0.129387,0.48145792,0.23683561,0.25552312,0.10496347,0.24424453,0.31908023,0.29671875,0.2922587,0.1547351,0.16254672,0.24555504,0.39846945,0.25146595,0.18895507,0.23245615,0.29742345,0.37194413,0.25839025,0.19423462,0.29329258,0.14491566,0.17590183,0.29322925,1.0000002,0.25489533,0.19435692,0.19091019,0.30576605,0.13623261,0.3065497,0.2247637,0.26305842,0.21467236,0.16947296,0.5077671,0.4605361,0.19183043,0.16170132,0.27633744,0.27038553,0.19712295,0.17599835,0.077322505,0.40585583,0.34541404,0.24021235,0.13018095,0.22489998,0.346165,0.09707305,0.18276522,0.0996373,0.5295184,0.18701628,0.35763893,0.2047313,0.06520978,0.052485608,0.30807626
50,0.26438066,0.29544103,0.17581423,0.28167614,0.10934416,0.342735,0.28360087,0.09965655,0.24361126,0.37249854,0.23498283,0.14814943,0.28795436,0.24946271,0.23652099,0.20997326,0.2347042,0.24499561,0.41316268,0.1146763,0.25652394,0.02310915,0.25603554,0.1939354,0.18807861,0.32027766,0.18697944,0.23513035,0.31866926,0.06677297,0.15535127,0.19399771,0.30217195,0.2824126,0.21846199,0.19748956,0.28709495,0.24653292,0.21563293,0.18884267,0.25543287,0.21444672,0.41938257,0.32228622,0.2834027,0.24341382,0.2588688,0.3493324,0.25489533,1.0,0.1637232,0.37983292,0.2850936,0.15423237,0.26089817,0.11815874,0.31462643,0.18688577,0.29295188,0.28818113,0.25433156,0.258853,0.27606755,0.29854512,0.14935458,0.26647773,0.2550035,0.29128847,0.28961867,0.21020097,0.44262725,0.25374004,0.2816798,0.22500078,0.23294657,0.29705536,0.12279487,0.3883168,0.14759257,0.3066354,0.12697601,0.33538574,0.12595071,0.2546007
51,0.28904688,0.23075499,0.09334154,0.07398393,0.19231075,0.19341286,0.37643644,0.20465165,0.151042,0.14480779,0.18531281,0.2408064,0.3036464,0.13185489,0.25469452,0.1740757,0.14968845,0.31507465,0.18391438,0.214309,0.08886735,-0.08090616,0.21151938,0.4013427,0.13587286,0.25901213,0.10793224,0.15825911,0.08471148,0.26646903,0.20308907,0.34261614,0.26309493,0.11650576,0.1410602,0.18624386,0.14741728,0.27172405,0.17824905,0.26841417,0.25937232,0.2398016,0.16211572,0.14759773,0.31906417,0.2446356,0.24055952,0.30814457,0.19435692,0.1637232,1.0,0.13799876,0.21296693,0.28375053,0.62573487,0.54437983,0.03143645,0.2234859,0.34080532,0.2461935,0.2835205,0.1671403,0.008016662,0.23295006,0.24156511,0.11074415,0.24169254,0.32362688,0.26205122,0.16575468,0.22542483,0.09565783,0.29454237,0.2691263,0.1102612,0.17607722,0.2732596,0.12442031,0.146192,0.24398997,0.23871367,0.10053183,0.08088294,0.22455236
52,0.05335993,0.1950377,0.30386275,0.31465766,0.060520478,0.29160917,0.17308402,0.35838306,0.09841086,0.4064649,0.12264921,0.0060635908,0.13758656,0.17960714,0.098475724,0.24253902,0.30005354,0.14572603,0.21795122,0.03330608,0.26639017,0.3084936,0.03187023,0.14285675,0.19197282,0.12210051,0.06645188,0.5261144,0.12024554,0.01615727,0.14821945,0.121929735,0.27803794,0.28438205,0.007353436,0.2675205,0.18080555,0.186958,0.04476475,0.15160096,0.13070561,0.32816535,0.3163124,0.36688143,0.08328256,0.26259267,0.19082569,0.20780239,0.19091019,0.37983292,0.13799876,1.0000001,0.17115459,-0.0058446527,0.2138703,0.10025246,0.13269868,0.124088004,0.17423424,0.20221283,0.30672434,0.1723063,0.17301211,0.21433581,0.10137257,0.16338874,0.11818411,0.23611712,0.14871897,0.28336358,0.2307568,0.20524636,0.20966056,0.043445595,0.13752343,0.08134605,0.14899683,0.29076648,0.12001536,0.20388469,0.13400763,0.1764589,0.13642415,0.11393383
53,0.3484505,0.37655064,0.18408431,0.30466616,0.36452782,0.3100191,0.31104887,0.22367042,0.44978666,0.35110125,0.2689743,0.4182367,0.30707988,0.2929403,0.35651138,0.32711878,0.13170643,0.20364368,0.4588267,0.31832093,0.3831407,0.044790853,0.2949352,0.32120278,0.48579472,0.51353586,0.30966765,0.20865326,0.30486828,0.24491538,0.271737,0.44002196,0.15900034,0.13816357,0.26156116,0.21598718,0.27880663,0.3142497,0.26081693,0.42219314,0.4356025,0.3396485,0.3740909,0.3053857,0.28475678,0.14417161,0.29386687,0.23291133,0.30576605,0.2850936,0.21296693,0.17115459,1.0,0.39768776,0.22206952,0.13080269,0.33203566,0.30322903,0.2471157,0.41625404,0.32521245,0.45425105,0.23759557,0.28884074,0.19128853,0.44437772,0.20698455,0.22027726,0.3713428,0.19687855,0.33663586,0.31382036,0.1482452,0.24731168,0.15482818,0.29343697,0.084892884,0.39748615,0.21645752,0.43652734,0.38787073,0.26060686,0.1525595,0.30202755
54,0.325008,0.32147542,0.06694764,0.12352882,0.3149789,0.20355362,0.35032624,0.040902477,0.32353148,0.3029808,0.081276976,0.46507385,0.25236323,0.16436972,0.3604051,0.1172906,0.13856243,0.058390565,0.2842438,0.49367893,0.13326363,-0.056866203,0.46341172,0.30869433,0.122742645,0.331894,0.16397442,0.04674545,0.13700162,0.3772585,0.17900763,0.31463125,0.05587617,-0.04238671,0.05575457,-0.099427536,0.14768188,0.22083029,0.12789156,0.2588433,0.29173955,0.22794613,0.27332327,0.089105554,0.2662136,0.10923334,0.19958702,0.1993391,0.13623261,0.15423237,0.28375053,-0.0058446527,0.39768776,0.99999994,0.34419984,0.09802792,0.14107913,0.4278608,0.12708254,0.26262063,0.2173262,0.3245527,0.15410954,0.14562182,0.15107857,0.2289952,0.10839292,0.13496873,0.27182615,0.19816199,0.26460046,0.18291429,0.18738154,0.25221282,0.09766936,0.3413971,0.04021459,0.2456421,0.08006826,0.24181375,0.318072,0.09118104,-0.02767014,0.3654136
